Year,Team,Player,Runs,Wides,No_Balls,Venue,Match_Date
2019,England,Kevin Pietersen,13,3,1,"Chinnaswamy, Bangalore",2019-03-10
2019,England,Kevin Pietersen,87,0,3,"MCG, Melbourne",2019-05-07
2019,Pakistan,Babar Azam,8,0,0,"Lord's, London",2019-06-20
2019,Pakistan,Babar Azam,41,3,2,"Chinnaswamy, Bangalore",2019-12-03
2019,Pakistan,Babar Azam,69,3,0,"Eden Gardens, Kolkata",2019-02-07
2019,Pakistan,Babar Azam,127,5,2,"Eden Gardens, Kolkata",2019-11-20
2019,Pakistan,Babar Azam,148,3,3,"Wankhede, Mumbai",2019-10-18
2019,Pakistan,Babar Azam,12,3,0,"Wankhede, Mumbai",2019-03-19
2019,Pakistan,Babar Azam,94,3,3,"Chinnaswamy, Bangalore",2019-01-17
2019,Pakistan,Wasim Akram,120,4,1,"Old Trafford, Manchester",2019-06-25
2019,Pakistan,Wasim Akram,101,5,0,"Wankhede, Mumbai",2019-05-22
2019,Pakistan,Wasim Akram,27,4,0,"Old Trafford, Manchester",2019-08-16
2019,Pakistan,Wasim Akram,118,3,2,"Lord's, London",2019-05-02
2019,Pakistan,Wasim Akram,20,4,1,"MCG, Melbourne",2019-02-26
2019,Pakistan,Wasim Akram,122,1,3,"Lord's, London",2019-04-03
2019,Pakistan,Wasim Akram,21,4,2,"Chinnaswamy, Bangalore",2019-09-10
2019,Pakistan,Wasim Akram,8,3,3,"MCG, Melbourne",2019-06-17
2019,Pakistan,Inzamam-ul-Haq,91,5,3,"Lord's, London",2019-10-11
2019,Pakistan,Inzamam-ul-Haq,51,1,0,"Old Trafford, Manchester",2019-02-07
2019,Pakistan,Inzamam-ul-Haq,101,3,0,"Wankhede, Mumbai",2019-03-02
2019,Pakistan,Inzamam-ul-Haq,54,1,2,"MCG, Melbourne",2019-10-02
2019,Pakistan,Inzamam-ul-Haq,20,2,3,"Chinnaswamy, Bangalore",2019-02-16
2019,Pakistan,Inzamam-ul-Haq,123,2,2,"Old Trafford, Manchester",2019-03-11
2019,Pakistan,Shahid Afridi,7,1,2,"Old Trafford, Manchester",2019-06-09
2019,Pakistan,Shahid Afridi,110,1,1,"MCG, Melbourne",2019-06-08
2019,Pakistan,Shahid Afridi,91,4,2,"Wankhede, Mumbai",2019-10-26
2019,Pakistan,Shahid Afridi,98,1,1,"Chinnaswamy, Bangalore",2019-05-23
2019,Pakistan,Imran Khan,29,3,2,"Lord's, London",2019-07-22
2019,Pakistan,Imran Khan,112,2,0,"Old Trafford, Manchester",2019-11-07
2019,Pakistan,Imran Khan,149,3,3,"Eden Gardens, Kolkata",2019-01-15
2019,South Africa,AB de Villiers,136,0,1,"Lord's, London",2019-06-10
2019,South Africa,AB de Villiers,148,5,0,"Lord's, London",2019-02-04
2019,South Africa,AB de Villiers,82,4,1,"Chinnaswamy, Bangalore",2019-01-23
2019,South Africa,AB de Villiers,108,1,1,"MCG, Melbourne",2019-03-02
2019,South Africa,AB de Villiers,119,5,2,"Eden Gardens, Kolkata",2019-05-15
2019,South Africa,AB de Villiers,57,2,0,"Old Trafford, Manchester",2019-12-07
2019,South Africa,AB de Villiers,117,2,1,"Eden Gardens, Kolkata",2019-08-02
2019,South Africa,AB de Villiers,107,1,1,"Lord's, London",2019-08-16
2019,South Africa,AB de Villiers,107,1,0,"Eden Gardens, Kolkata",2019-03-07
2019,South Africa,Jacques Kallis,111,0,0,"MCG, Melbourne",2019-07-18
2019,South Africa,Jacques Kallis,21,2,2,"MCG, Melbourne",2019-12-22
2019,South Africa,Jacques Kallis,7,2,2,"Chinnaswamy, Bangalore",2019-08-19
2019,South Africa,Jacques Kallis,62,3,0,"Wankhede, Mumbai",2019-12-05
2019,South Africa,Jacques Kallis,124,2,3,"Eden Gardens, Kolkata",2019-01-20
2019,South Africa,Hashim Amla,38,0,0,"Eden Gardens, Kolkata",2019-01-02
2019,South Africa,Hashim Amla,62,1,3,"Wankhede, Mumbai",2019-06-23
2019,South Africa,Hashim Amla,62,0,1,"MCG, Melbourne",2019-10-25
2019,South Africa,Hashim Amla,113,3,2,"MCG, Melbourne",2019-01-22
2019,South Africa,Hashim Amla,111,5,1,"Old Trafford, Manchester",2019-05-07
2019,South Africa,Dale Steyn,33,3,1,"Chinnaswamy, Bangalore",2019-06-24
2019,South Africa,Dale Steyn,33,2,2,"Old Trafford, Manchester",2019-02-27
2019,South Africa,Dale Steyn,112,4,3,"Chinnaswamy, Bangalore",2019-08-27
2019,South Africa,Dale Steyn,80,0,2,"Chinnaswamy, Bangalore",2019-08-11
2019,South Africa,Dale Steyn,121,1,1,"Lord's, London",2019-11-05
2019,South Africa,Dale Steyn,58,1,1,"Chinnaswamy, Bangalore",2019-07-16
2019,South Africa,Graeme Smith,86,1,1,"Eden Gardens, Kolkata",2019-02-28
2019,South Africa,Graeme Smith,4,5,0,"Eden Gardens, Kolkata",2019-05-17
2019,South Africa,Graeme Smith,137,0,2,"Old Trafford, Manchester",2019-08-16
2019,South Africa,Graeme Smith,113,0,1,"Chinnaswamy, Bangalore",2019-12-02
2019,New Zealand,Kane Williamson,53,4,2,"Chinnaswamy, Bangalore",2019-12-26
2019,New Zealand,Kane Williamson,112,3,1,"Eden Gardens, Kolkata",2019-10-25
2019,New Zealand,Kane Williamson,16,5,2,"Lord's, London",2019-02-09
2019,New Zealand,Kane Williamson,102,2,0,"MCG, Melbourne",2019-07-06
2019,New Zealand,Kane Williamson,55,1,2,"Old Trafford, Manchester",2019-03-17
2019,New Zealand,Kane Williamson,31,1,0,"Old Trafford, Manchester",2019-12-15
2019,New Zealand,Brendon McCullum,106,0,2,"MCG, Melbourne",2019-10-22
2019,New Zealand,Brendon McCullum,136,3,1,"Chinnaswamy, Bangalore",2019-06-08
2019,New Zealand,Brendon McCullum,8,2,3,"Old Trafford, Manchester",2019-12-13
2019,New Zealand,Brendon McCullum,130,4,3,"Wankhede, Mumbai",2019-08-14
2019,New Zealand,Brendon McCullum,32,4,2,"Lord's, London",2019-05-28
2019,New Zealand,Ross Taylor,20,3,0,"MCG, Melbourne",2019-02-18
2019,New Zealand,Ross Taylor,62,5,1,"Wankhede, Mumbai",2019-02-25
2019,New Zealand,Ross Taylor,32,0,1,"Old Trafford, Manchester",2019-08-04
2019,New Zealand,Ross Taylor,128,4,1,"Chinnaswamy, Bangalore",2019-07-21
2019,New Zealand,Ross Taylor,43,0,2,"Wankhede, Mumbai",2019-05-12
2019,New Zealand,Ross Taylor,138,5,3,"MCG, Melbourne",2019-02-16
2019,New Zealand,Ross Taylor,145,4,3,"Eden Gardens, Kolkata",2019-06-11
2019,New Zealand,Ross Taylor,136,0,1,"Chinnaswamy, Bangalore",2019-01-28
2019,New Zealand,Ross Taylor,85,2,0,"MCG, Melbourne",2019-09-10
2019,New Zealand,Martin Guptill,69,2,1,"Wankhede, Mumbai",2019-09-01
2019,New Zealand,Martin Guptill,31,4,3,"Wankhede, Mumbai",2019-12-20
2019,New Zealand,Martin Guptill,37,5,0,"Lord's, London",2019-12-20
2019,New Zealand,Martin Guptill,58,5,0,"Eden Gardens, Kolkata",2019-09-25
2019,New Zealand,Martin Guptill,47,3,2,"Old Trafford, Manchester",2019-05-13
2019,New Zealand,Martin Guptill,98,4,0,"MCG, Melbourne",2019-10-11
2019,New Zealand,Daniel Vettori,6,1,0,"Wankhede, Mumbai",2019-04-16
2019,New Zealand,Daniel Vettori,17,5,2,"Old Trafford, Manchester",2019-02-19
2019,New Zealand,Daniel Vettori,138,1,3,"Old Trafford, Manchester",2019-01-11
2019,Sri Lanka,Kumar Sangakkara,116,1,2,"MCG, Melbourne",2019-11-23
2019,Sri Lanka,Kumar Sangakkara,139,4,3,"Lord's, London",2019-01-25
2019,Sri Lanka,Kumar Sangakkara,71,5,0,"Old Trafford, Manchester",2019-09-23
2019,Sri Lanka,Kumar Sangakkara,71,4,2,"Old Trafford, Manchester",2019-09-04
2019,Sri Lanka,Kumar Sangakkara,124,5,2,"Wankhede, Mumbai",2019-11-11
2019,Sri Lanka,Kumar Sangakkara,82,1,3,"Eden Gardens, Kolkata",2019-12-14
2019,Sri Lanka,Mahela Jayawardene,86,5,3,"Chinnaswamy, Bangalore",2019-01-24
2019,Sri Lanka,Mahela Jayawardene,129,0,0,"Wankhede, Mumbai",2019-10-16
2019,Sri Lanka,Mahela Jayawardene,69,2,3,"Chinnaswamy, Bangalore",2019-08-20
2019,Sri Lanka,Mahela Jayawardene,109,1,2,"MCG, Melbourne",2019-03-08
2019,Sri Lanka,Mahela Jayawardene,69,1,2,"Chinnaswamy, Bangalore",2019-05-14
2019,Sri Lanka,Mahela Jayawardene,144,4,1,"Old Trafford, Manchester",2019-10-19
2019,Sri Lanka,Mahela Jayawardene,37,1,3,"Lord's, London",2019-02-02
2019,Sri Lanka,Mahela Jayawardene,144,5,1,"Lord's, London",2019-10-02
2019,Sri Lanka,Mahela Jayawardene,2,5,0,"Wankhede, Mumbai",2019-02-02
2019,Sri Lanka,Sanath Jayasuriya,38,2,1,"Wankhede, Mumbai",2019-08-08
2019,Sri Lanka,Sanath Jayasuriya,25,1,3,"Eden Gardens, Kolkata",2019-03-28
2019,Sri Lanka,Sanath Jayasuriya,4,1,2,"MCG, Melbourne",2019-04-20
2019,Sri Lanka,Sanath Jayasuriya,65,3,1,"MCG, Melbourne",2019-09-12
2019,Sri Lanka,Sanath Jayasuriya,120,5,1,"Old Trafford, Manchester",2019-01-24
2019,Sri Lanka,Sanath Jayasuriya,49,2,1,"Wankhede, Mumbai",2019-03-24
2019,Sri Lanka,Sanath Jayasuriya,51,5,2,"MCG, Melbourne",2019-11-02
2019,Sri Lanka,Sanath Jayasuriya,44,5,3,"MCG, Melbourne",2019-12-17
2019,Sri Lanka,Muttiah Muralitharan,61,2,0,"Chinnaswamy, Bangalore",2019-02-10
2019,Sri Lanka,Muttiah Muralitharan,24,4,2,"Old Trafford, Manchester",2019-10-05
2019,Sri Lanka,Muttiah Muralitharan,70,2,1,"Old Trafford, Manchester",2019-04-17
2019,Sri Lanka,Muttiah Muralitharan,19,4,0,"Eden Gardens, Kolkata",2019-08-20
2019,Sri Lanka,Lasith Malinga,83,1,1,"Eden Gardens, Kolkata",2019-07-27
2019,Sri Lanka,Lasith Malinga,123,0,2,"Lord's, London",2019-04-27
2019,Sri Lanka,Lasith Malinga,36,0,0,"MCG, Melbourne",2019-05-28
2019,Sri Lanka,Lasith Malinga,136,4,0,"Eden Gardens, Kolkata",2019-08-21
2019,Sri Lanka,Lasith Malinga,95,5,2,"Wankhede, Mumbai",2019-04-14
2019,Sri Lanka,Lasith Malinga,83,2,1,"Chinnaswamy, Bangalore",2019-05-02
2019,Sri Lanka,Lasith Malinga,107,1,0,"Old Trafford, Manchester",2019-04-22
2019,Sri Lanka,Lasith Malinga,38,5,1,"Old Trafford, Manchester",2019-06-25
2019,Sri Lanka,Lasith Malinga,147,3,2,"Wankhede, Mumbai",2019-07-18
2019,West Indies,Chris Gayle,128,4,2,"Lord's, London",2019-12-24
2019,West Indies,Chris Gayle,19,2,0,"Chinnaswamy, Bangalore",2019-01-19
2019,West Indies,Chris Gayle,140,3,0,"Chinnaswamy, Bangalore",2019-10-16
2019,West Indies,Chris Gayle,62,4,2,"Eden Gardens, Kolkata",2019-03-12
2019,West Indies,Chris Gayle,110,5,0,"Chinnaswamy, Bangalore",2019-07-14
2019,West Indies,Chris Gayle,105,2,2,"Eden Gardens, Kolkata",2019-01-12
2019,West Indies,Chris Gayle,3,5,2,"Wankhede, Mumbai",2019-10-25
2019,West Indies,Chris Gayle,43,1,2,"Eden Gardens, Kolkata",2019-08-01
2019,West Indies,Brian Lara,137,4,3,"Eden Gardens, Kolkata",2019-07-06
2019,West Indies,Brian Lara,82,4,2,"Lord's, London",2019-07-21
2019,West Indies,Brian Lara,20,1,0,"Lord's, London",2019-01-02
2019,West Indies,Brian Lara,59,0,3,"Chinnaswamy, Bangalore",2019-10-11
2019,West Indies,Brian Lara,36,0,3,"Chinnaswamy, Bangalore",2019-12-17
2019,West Indies,Brian Lara,148,0,1,"Old Trafford, Manchester",2019-10-12
2019,West Indies,Brian Lara,113,4,3,"MCG, Melbourne",2019-02-22
2019,West Indies,Brian Lara,85,4,1,"Old Trafford, Manchester",2019-05-07
2019,West Indies,Brian Lara,104,2,3,"MCG, Melbourne",2019-05-24
2019,West Indies,Viv Richards,6,4,0,"Eden Gardens, Kolkata",2019-09-08
2019,West Indies,Viv Richards,36,4,3,"MCG, Melbourne",2019-02-26
2019,West Indies,Viv Richards,33,1,0,"Wankhede, Mumbai",2019-10-14
2019,West Indies,Viv Richards,86,3,2,"MCG, Melbourne",2019-07-26
2019,West Indies,Viv Richards,5,4,3,"Lord's, London",2019-12-18
2019,West Indies,Viv Richards,66,2,0,"MCG, Melbourne",2019-07-10
2019,West Indies,Viv Richards,78,1,1,"Chinnaswamy, Bangalore",2019-07-05
2019,West Indies,Viv Richards,35,0,1,"MCG, Melbourne",2019-09-22
2019,West Indies,Clive Lloyd,33,0,2,"Chinnaswamy, Bangalore",2019-02-02
2019,West Indies,Clive Lloyd,65,1,0,"MCG, Melbourne",2019-02-06
2019,West Indies,Clive Lloyd,11,0,0,"Chinnaswamy, Bangalore",2019-11-23
2019,West Indies,Clive Lloyd,148,5,3,"Old Trafford, Manchester",2019-04-14
2019,West Indies,Clive Lloyd,28,5,3,"Chinnaswamy, Bangalore",2019-12-10
2019,West Indies,Clive Lloyd,18,1,0,"MCG, Melbourne",2019-11-10
2019,West Indies,Andre Russell,53,4,0,"Chinnaswamy, Bangalore",2019-02-06
2019,West Indies,Andre Russell,43,4,1,"Eden Gardens, Kolkata",2019-05-14
2019,West Indies,Andre Russell,110,4,1,"Old Trafford, Manchester",2019-02-11
2019,West Indies,Andre Russell,31,1,1,"MCG, Melbourne",2019-12-11
2023,India,Virat Kohli,73,0,2,"Old Trafford, Manchester",2023-10-03
2023,India,Virat Kohli,131,0,0,"Lord's, London",2023-08-23
2023,India,Virat Kohli,11,4,2,"Old Trafford, Manchester",2023-11-05
2023,India,Virat Kohli,60,2,2,"Wankhede, Mumbai",2023-10-15
2023,India,Virat Kohli,145,2,2,"MCG, Melbourne",2023-08-01
2023,India,Virat Kohli,44,4,3,"Chinnaswamy, Bangalore",2023-09-07
2023,India,Sachin Tendulkar,115,3,2,"Lord's, London",2023-03-18
2023,India,Sachin Tendulkar,3,5,0,"Lord's, London",2023-06-21
2023,India,Sachin Tendulkar,107,1,0,"Eden Gardens, Kolkata",2023-04-25
2023,India,Sachin Tendulkar,128,5,2,"Lord's, London",2023-08-22
2023,India,Sachin Tendulkar,72,1,0,"Eden Gardens, Kolkata",2023-09-18
2023,India,Sachin Tendulkar,149,4,3,"Chinnaswamy, Bangalore",2023-01-25
2023,India,Rohit Sharma,149,3,2,"MCG, Melbourne",2023-06-09
2023,India,Rohit Sharma,14,3,0,"Wankhede, Mumbai",2023-05-06
2023,India,Rohit Sharma,29,2,0,"Wankhede, Mumbai",2023-12-03
2023,India,Rohit Sharma,69,0,1,"Wankhede, Mumbai",2023-04-27
2023,India,MS Dhoni,101,4,3,"MCG, Melbourne",2023-05-27
2023,India,MS Dhoni,51,0,3,"Old Trafford, Manchester",2023-07-13
2023,India,MS Dhoni,41,1,0,"Chinnaswamy, Bangalore",2023-05-06
2023,India,MS Dhoni,64,1,0,"Wankhede, Mumbai",2023-01-28
2023,India,MS Dhoni,23,3,3,"Lord's, London",2023-10-27
2023,India,MS Dhoni,132,0,3,"Old Trafford, Manchester",2023-01-11
2023,India,Yuvraj Singh,106,3,0,"Chinnaswamy, Bangalore",2023-10-26
2023,India,Yuvraj Singh,31,0,0,"MCG, Melbourne",2023-04-16
2023,India,Yuvraj Singh,28,0,3,"Lord's, London",2023-05-25
2023,India,Yuvraj Singh,102,3,3,"Lord's, London",2023-06-02
2023,India,Yuvraj Singh,92,4,2,"Old Trafford, Manchester",2023-04-19
2023,India,Yuvraj Singh,29,1,3,"Lord's, London",2023-06-08
2023,Australia,Ricky Ponting,49,1,1,"Old Trafford, Manchester",2023-05-11
2023,Australia,Ricky Ponting,38,5,1,"MCG, Melbourne",2023-06-23
2023,Australia,Ricky Ponting,30,3,0,"MCG, Melbourne",2023-03-14
2023,Australia,Ricky Ponting,3,1,0,"Chinnaswamy, Bangalore",2023-12-15
2023,Australia,Ricky Ponting,124,2,3,"Lord's, London",2023-05-20
2023,Australia,Ricky Ponting,60,4,3,"MCG, Melbourne",2023-04-28
2023,Australia,Ricky Ponting,146,2,3,"Lord's, London",2023-09-01
2023,Australia,Ricky Ponting,51,4,0,"Wankhede, Mumbai",2023-03-13
2023,Australia,Glenn Maxwell,108,4,0,"MCG, Melbourne",2023-05-01
2023,Australia,Glenn Maxwell,134,5,0,"Eden Gardens, Kolkata",2023-05-16
2023,Australia,Glenn Maxwell,9,3,1,"Chinnaswamy, Bangalore",2023-10-08
2023,Australia,Glenn Maxwell,74,4,0,"Chinnaswamy, Bangalore",2023-09-02
2023,Australia,Steve Smith,133,3,1,"Wankhede, Mumbai",2023-08-09
2023,Australia,Steve Smith,138,3,2,"Lord's, London",2023-11-27
2023,Australia,Steve Smith,43,4,1,"Wankhede, Mumbai",2023-01-24
2023,Australia,Steve Smith,100,4,2,"Wankhede, Mumbai",2023-03-08
2023,Australia,Steve Smith,93,4,3,"Wankhede, Mumbai",2023-10-26
2023,Australia,Steve Smith,125,2,3,"Eden Gardens, Kolkata",2023-12-13
2023,Australia,Steve Smith,21,4,0,"Chinnaswamy, Bangalore",2023-04-16
2023,Australia,Steve Smith,93,4,3,"Wankhede, Mumbai",2023-07-04
2023,Australia,David Warner,43,2,3,"Lord's, London",2023-05-23
2023,Australia,David Warner,60,2,1,"Eden Gardens, Kolkata",2023-08-03
2023,Australia,David Warner,22,0,0,"Lord's, London",2023-08-28
2023,Australia,David Warner,47,1,2,"Lord's, London",2023-06-08
2023,Australia,Adam Gilchrist,96,4,0,"Eden Gardens, Kolkata",2023-08-05
2023,Australia,Adam Gilchrist,117,1,2,"Chinnaswamy, Bangalore",2023-08-22
2023,Australia,Adam Gilchrist,148,1,2,"Old Trafford, Manchester",2023-01-19
2023,Australia,Adam Gilchrist,58,1,3,"Chinnaswamy, Bangalore",2023-06-06
2023,England,Joe Root,107,4,1,"MCG, Melbourne",2023-11-14
2023,England,Joe Root,7,2,3,"Lord's, London",2023-06-26
2023,England,Joe Root,111,1,0,"Wankhede, Mumbai",2023-03-20
2023,England,Joe Root,135,1,3,"Old Trafford, Manchester",2023-07-10
2023,England,Joe Root,73,4,3,"MCG, Melbourne",2023-02-03
2023,England,Ben Stokes,60,3,1,"Wankhede, Mumbai",2023-01-28
2023,England,Ben Stokes,34,2,1,"Old Trafford, Manchester",2023-08-11
2023,England,Ben Stokes,7,4,3,"Chinnaswamy, Bangalore",2023-07-13
2023,England,Ben Stokes,40,0,0,"Chinnaswamy, Bangalore",2023-04-26
2023,England,Ben Stokes,43,5,3,"Eden Gardens, Kolkata",2023-09-01
2023,England,Ben Stokes,68,0,1,"Eden Gardens, Kolkata",2023-02-21
2023,England,Jos Buttler,33,0,2,"Wankhede, Mumbai",2023-05-24
2023,England,Jos Buttler,69,3,2,"Lord's, London",2023-09-11
2023,England,Jos Buttler,0,2,1,"MCG, Melbourne",2023-12-24
2023,England,Jos Buttler,78,5,1,"Old Trafford, Manchester",2023-02-10
2023,England,Jos Buttler,75,1,0,"Old Trafford, Manchester",2023-07-24
2023,England,Jos Buttler,55,2,0,"Wankhede, Mumbai",2023-10-05
2023,England,Jos Buttler,43,1,2,"Chinnaswamy, Bangalore",2023-04-23
2023,England,Jos Buttler,126,4,0,"MCG, Melbourne",2023-07-05
2023,England,Jos Buttler,62,1,3,"Wankhede, Mumbai",2023-02-28
2023,England,Eoin Morgan,34,4,0,"Chinnaswamy, Bangalore",2023-02-07
2023,England,Eoin Morgan,69,3,0,"Wankhede, Mumbai",2023-01-21
2023,England,Eoin Morgan,129,4,0,"Wankhede, Mumbai",2023-03-16
2023,England,Eoin Morgan,87,5,3,"Eden Gardens, Kolkata",2023-10-21
2023,England,Kevin Pietersen,44,0,3,"MCG, Melbourne",2023-01-19
2023,England,Kevin Pietersen,140,5,2,"MCG, Melbourne",2023-09-19
2023,England,Kevin Pietersen,136,2,2,"Chinnaswamy, Bangalore",2023-01-01
2023,England,Kevin Pietersen,82,2,0,"Wankhede, Mumbai",2023-11-22
2023,England,Kevin Pietersen,18,4,0,"Eden Gardens, Kolkata",2023-08-13
2023,England,Kevin Pietersen,91,3,1,"Lord's, London",2023-08-28
2023,England,Kevin Pietersen,133,3,2,"Wankhede, Mumbai",2023-01-02
2023,Pakistan,Babar Azam,134,0,2,"Lord's, London",2023-11-16
2023,Pakistan,Babar Azam,67,0,0,"Lord's, London",2023-10-07
2023,Pakistan,Babar Azam,125,5,3,"Lord's, London",2023-08-25
2023,Pakistan,Babar Azam,130,3,0,"Eden Gardens, Kolkata",2023-11-28
2023,Pakistan,Wasim Akram,12,4,0,"Lord's, London",2023-07-11
2023,Pakistan,Wasim Akram,32,4,3,"Chinnaswamy, Bangalore",2023-08-25
2023,Pakistan,Wasim Akram,98,5,2,"Lord's, London",2023-04-28
2023,Pakistan,Wasim Akram,66,3,1,"Chinnaswamy, Bangalore",2023-05-02
2023,Pakistan,Inzamam-ul-Haq,108,1,1,"Lord's, London",2023-04-18
2023,Pakistan,Inzamam-ul-Haq,5,5,0,"Wankhede, Mumbai",2023-12-02
2023,Pakistan,Inzamam-ul-Haq,62,1,3,"Lord's, London",2023-10-08
2023,Pakistan,Inzamam-ul-Haq,28,4,1,"MCG, Melbourne",2023-07-21
2023,Pakistan,Inzamam-ul-Haq,117,1,2,"Lord's, London",2023-10-04
2023,Pakistan,Inzamam-ul-Haq,79,5,1,"Wankhede, Mumbai",2023-11-06
2023,Pakistan,Inzamam-ul-Haq,144,0,2,"MCG, Melbourne",2023-06-01
2023,Pakistan,Inzamam-ul-Haq,14,2,0,"Lord's, London",2023-01-03
2023,Pakistan,Shahid Afridi,56,0,2,"Chinnaswamy, Bangalore",2023-11-14
2023,Pakistan,Shahid Afridi,28,0,3,"Wankhede, Mumbai",2023-06-23
2023,Pakistan,Shahid Afridi,85,1,3,"MCG, Melbourne",2023-02-14
2023,Pakistan,Imran Khan,64,0,0,"Chinnaswamy, Bangalore",2023-05-09
2023,Pakistan,Imran Khan,142,0,2,"MCG, Melbourne",2023-02-09
2023,Pakistan,Imran Khan,50,2,1,"Wankhede, Mumbai",2023-03-28
2023,Pakistan,Imran Khan,46,2,3,"Lord's, London",2023-04-27
2023,South Africa,AB de Villiers,122,4,1,"Chinnaswamy, Bangalore",2023-01-13
2023,South Africa,AB de Villiers,0,2,0,"Lord's, London",2023-08-02
2023,South Africa,AB de Villiers,6,2,0,"MCG, Melbourne",2023-02-01
2023,South Africa,AB de Villiers,14,2,0,"Eden Gardens, Kolkata",2023-12-05
2023,South Africa,Jacques Kallis,140,2,2,"Chinnaswamy, Bangalore",2023-10-18
2023,South Africa,Jacques Kallis,67,4,2,"MCG, Melbourne",2023-04-20
2023,South Africa,Jacques Kallis,55,2,2,"Old Trafford, Manchester",2023-10-02
2023,South Africa,Hashim Amla,47,4,2,"Wankhede, Mumbai",2023-05-13
2023,South Africa,Hashim Amla,23,5,0,"Lord's, London",2023-07-01
2023,South Africa,Hashim Amla,17,5,0,"Old Trafford, Manchester",2023-06-12
2023,South Africa,Hashim Amla,44,2,0,"Eden Gardens, Kolkata",2023-03-18
2023,South Africa,Dale Steyn,52,1,3,"MCG, Melbourne",2023-04-16
2023,South Africa,Dale Steyn,3,2,2,"Eden Gardens, Kolkata",2023-12-22
2023,South Africa,Dale Steyn,105,2,3,"Wankhede, Mumbai",2023-07-01
2023,South Africa,Dale Steyn,1,3,3,"Chinnaswamy, Bangalore",2023-08-09
2023,South Africa,Dale Steyn,28,5,3,"Old Trafford, Manchester",2023-08-27
2023,South Africa,Graeme Smith,94,0,1,"Chinnaswamy, Bangalore",2023-04-22
2023,South Africa,Graeme Smith,49,3,3,"MCG, Melbourne",2023-07-19
2023,South Africa,Graeme Smith,62,3,1,"MCG, Melbourne",2023-11-05
2023,South Africa,Graeme Smith,132,2,1,"Eden Gardens, Kolkata",2023-04-27
2023,South Africa,Graeme Smith,143,1,1,"Lord's, London",2023-02-17
2023,South Africa,Graeme Smith,8,3,0,"Eden Gardens, Kolkata",2023-09-22
2023,South Africa,Graeme Smith,89,2,1,"Chinnaswamy, Bangalore",2023-10-10
2023,South Africa,Graeme Smith,98,3,2,"MCG, Melbourne",2023-11-26
2023,South Africa,Graeme Smith,43,2,3,"MCG, Melbourne",2023-10-26
2023,New Zealand,Kane Williamson,145,1,0,"Eden Gardens, Kolkata",2023-11-16
2023,New Zealand,Kane Williamson,135,4,3,"MCG, Melbourne",2023-12-01
2023,New Zealand,Kane Williamson,76,0,3,"Old Trafford, Manchester",2023-12-08
2023,New Zealand,Kane Williamson,87,4,3,"Chinnaswamy, Bangalore",2023-09-27
2023,New Zealand,Kane Williamson,139,2,3,"Wankhede, Mumbai",2023-12-12
2023,New Zealand,Brendon McCullum,130,0,1,"Wankhede, Mumbai",2023-02-28
2023,New Zealand,Brendon McCullum,123,0,3,"Eden Gardens, Kolkata",2023-05-10
2023,New Zealand,Brendon McCullum,7,2,2,"Chinnaswamy, Bangalore",2023-09-10
2023,New Zealand,Ross Taylor,81,2,1,"Wankhede, Mumbai",2023-06-04
2023,New Zealand,Ross Taylor,102,2,1,"Chinnaswamy, Bangalore",2023-04-11
2023,New Zealand,Ross Taylor,142,1,1,"Eden Gardens, Kolkata",2023-06-18
2023,New Zealand,Ross Taylor,125,2,3,"Lord's, London",2023-02-07
2023,New Zealand,Ross Taylor,99,2,2,"Wankhede, Mumbai",2023-09-10
2023,New Zealand,Ross Taylor,130,2,2,"Old Trafford, Manchester",2023-07-02
2023,New Zealand,Martin Guptill,107,1,2,"Wankhede, Mumbai",2023-04-14
2023,New Zealand,Martin Guptill,67,2,1,"Old Trafford, Manchester",2023-06-11
2023,New Zealand,Martin Guptill,87,3,3,"Old Trafford, Manchester",2023-05-05
2023,New Zealand,Daniel Vettori,113,2,3,"Old Trafford, Manchester",2023-12-03
2023,New Zealand,Daniel Vettori,63,0,2,"Wankhede, Mumbai",2023-04-03
2023,New Zealand,Daniel Vettori,14,1,2,"Chinnaswamy, Bangalore",2023-12-06
2023,Sri Lanka,Kumar Sangakkara,38,3,1,"Old Trafford, Manchester",2023-12-22
2023,Sri Lanka,Kumar Sangakkara,33,2,2,"Chinnaswamy, Bangalore",2023-05-07
